movie,production_budget,profit,profit_margin,release_date,runtime_minutes,genres,director
The Tempest,23448747.110833913,-22797005.59901126,-0.9722057,2010-12-10,169.0,Comedy,Jeremy Herrin
The Tempest,23448747.110833913,-22797005.59901126,-0.9722057,2010-12-10,169.0,Drama,Jeremy Herrin
The Tempest,23448747.110833913,-22797005.59901126,-0.9722057,2010-12-10,,Drama,Barry Avrich
é·æ±ä¸è (CJ7),23748577.586006697,32663139.338481117,1.37537245,2008-03-07,,,
The Burning Plain,23833371.399805162,-22203380.913063947,-0.9316089,2009-09-18,,,
Les Couloirs du temps: Les visiteurs 2,31368957.055214725,9868899.746061355,0.31460720000000014,1998-03-27,,,
People I Know,27788804.347826086,-19707562.997038044,-0.7091907500000001,2003-04-25,,,
Regression,21572882.957762524,-4444647.05341389,-0.20602935,2015-10-30,106.0,Crime,Alejandro Amenábar
Regression,21572882.957762524,-4444647.05341389,-0.20602935,2015-10-30,106.0,Horror,Alejandro Amenábar
Regression,21572882.957762524,-4444647.05341389,-0.20602935,2015-10-30,106.0,Mystery,Alejandro Amenábar
Admiral,23748577.586006697,22068421.53095405,0.9292523500000001,2008-12-31,151.0,Action,Roel Reiné
Admiral,23748577.586006697,22068421.53095405,0.9292523500000001,2008-12-31,151.0,Adventure,Roel Reiné
Admiral,23748577.586006697,22068421.53095405,0.9292523500000001,2008-12-31,151.0,Biography,Roel Reiné
Zambezia,22270355.497094873,16095160.059722815,0.7227167999999999,2012-12-31,83.0,Adventure,Wayne Thornley
Zambezia,22270355.497094873,16095160.059722815,0.7227167999999999,2012-12-31,83.0,Animation,Wayne Thornley
Zambezia,22270355.497094873,16095160.059722815,0.7227167999999999,2012-12-31,83.0,Comedy,Wayne Thornley
Three Kingdoms: Resurrection of the Dragon,23448747.110833913,2508535.241543457,0.10697950000000002,2010-04-13,,,
The Touch,27067972.472207516,-19057555.195902593,-0.7040629,2004-03-31,48.0,,Anand Vrs Tomar
Survivor,21572882.957762524,-19735648.87490349,-0.91483595,2015-05-29,81.0,Biography,Brook Susan Parker
Survivor,21572882.957762524,-19735648.87490349,-0.91483595,2015-05-29,81.0,Crime,Brook Susan Parker
Survivor,21572882.957762524,-19735648.87490349,-0.91483595,2015-05-29,81.0,Documentary,Brook Susan Parker
Survivor,21572882.957762524,-19735648.87490349,-0.91483595,2015-05-29,96.0,Action,James McTeigue
Survivor,21572882.957762524,-19735648.87490349,-0.91483595,2015-05-29,96.0,Crime,James McTeigue
Survivor,21572882.957762524,-19735648.87490349,-0.91483595,2015-05-29,96.0,Thriller,James McTeigue
Survivor,21572882.957762524,-19735648.87490349,-0.91483595,2015-05-29,93.0,Action,John Lyde
Survivor,21572882.957762524,-19735648.87490349,-0.91483595,2015-05-29,93.0,Adventure,John Lyde
Survivor,21572882.957762524,-19735648.87490349,-0.91483595,2015-05-29,93.0,Fantasy,John Lyde
Survivor,21572882.957762524,-19735648.87490349,-0.91483595,2015-05-29,87.0,Crime,Linzi Zhang
Survivor,21572882.957762524,-19735648.87490349,-0.91483595,2015-05-29,87.0,Thriller,Linzi Zhang
The History of Love,21304128.629581638,-20796425.67938435,-0.9761688,2016-11-18,134.0,Drama,Radu Mihaileanu
The History of Love,21304128.629581638,-20796425.67938435,-0.9761688,2016-11-18,134.0,Romance,Radu Mihaileanu
The History of Love,21304128.629581638,-20796425.67938435,-0.9761688,2016-11-18,134.0,War,Radu Mihaileanu
Butterfly on a Wheel,24660416.124084845,-24660416.124084845,-1.0,2007-12-25,,,
Dwegons and Leprechauns,21598489.456609897,-21598489.456609897,-1.0,2014-08-29,98.0,Animation,Tom Walsh
Fight Valley,21304128.629581638,-21304128.629581638,-1.0,2016-07-22,90.0,Action,Rob Hawk
Fight Valley,21304128.629581638,-21304128.629581638,-1.0,2016-07-22,90.0,Drama,Rob Hawk
The Thousand Miles,20859742.167101827,-20859742.167101827,-1.0,2017-12-31,,,
Bird Box,20158771.360416077,-20158771.360416077,-1.0,2018-12-13,124.0,Drama,Susanne Bier
Bird Box,20158771.360416077,-20158771.360416077,-1.0,2018-12-13,124.0,Horror,Susanne Bier
Bird Box,20158771.360416077,-20158771.360416077,-1.0,2018-12-13,124.0,Sci-Fi,Susanne Bier
Der Baader Meinhof Komplex,23475870.828808084,-3247181.261372164,-0.13831994923857865,2009-08-21,,,
The Shape of Water,20338248.61292428,250473592.915523,12.315396358974358,2017-12-01,123.0,Adventure,Guillermo del Toro
The Shape of Water,20338248.61292428,250473592.915523,12.315396358974358,2017-12-01,123.0,Drama,Guillermo del Toro
The Shape of Water,20338248.61292428,250473592.915523,12.315396358974358,2017-12-01,123.0,Fantasy,Guillermo del Toro
De rouille et dâos,21713596.609667502,13312197.420363769,0.6130811794871792,2012-11-23,,,
The Painted Veil,24601913.69047619,4792658.225565478,0.194808350515464,2006-12-20,,,
The Frozen Ground,21070903.213897843,-14906061.757234167,-0.7074239583333334,2013-08-23,105.0,Crime,Scott Walker
The Frozen Ground,21070903.213897843,-14906061.757234167,-0.7074239583333334,2013-08-23,105.0,Drama,Scott Walker
The Frozen Ground,21070903.213897843,-14906061.757234167,-0.7074239583333334,2013-08-23,105.0,Mystery,Scott Walker
The Devil's Double,21708324.034516025,-13380558.583411504,-0.616379162303665,2011-07-29,109.0,Biography,Lee Tamahori
The Devil's Double,21708324.034516025,-13380558.583411504,-0.616379162303665,2011-07-29,109.0,Drama,Lee Tamahori
The Devil's Double,21708324.034516025,-13380558.583411504,-0.616379162303665,2011-07-29,109.0,Thriller,Lee Tamahori
Back to the Future,45143894.052044615,1375188853.8728812,30.46234452631579,1985-07-03,,,
Dances with Wolves,37165133.89441469,1152918870.0779955,31.021518,1990-11-09,,,
Scary Movie,28208379.79094077,616456684.0566028,21.853672157894735,2000-07-07,,,
Bad Teacher,21594667.887738455,337265355.9961634,15.617992263157895,2011-06-24,92.0,Comedy,Jake Kasdan
Bad Teacher,21594667.887738455,337265355.9961634,15.617992263157895,2011-06-24,92.0,Romance,Jake Kasdan
Sausage Party,20238922.198102556,234360980.78698123,11.579716473684211,2016-08-12,89.0,Adventure,Conrad Vernon
Sausage Party,20238922.198102556,234360980.78698123,11.579716473684211,2016-08-12,89.0,Adventure,Greg Tiernan
Sausage Party,20238922.198102556,234360980.78698123,11.579716473684211,2016-08-12,89.0,Animation,Conrad Vernon
Sausage Party,20238922.198102556,234360980.78698123,11.579716473684211,2016-08-12,89.0,Animation,Greg Tiernan
Sausage Party,20238922.198102556,234360980.78698123,11.579716473684211,2016-08-12,89.0,Comedy,Conrad Vernon
Sausage Party,20238922.198102556,234360980.78698123,11.579716473684211,2016-08-12,89.0,Comedy,Greg Tiernan
Sea of Love,39173250.0,202346383.8555,5.165422421052632,1989-09-15,47.0,Drama,Nicole Alibayof
Sea of Love,39173250.0,202346383.8555,5.165422421052632,1989-09-15,47.0,Drama,Alyssa Schroeter
Sea of Love,39173250.0,202346383.8555,5.165422421052632,1989-09-15,47.0,Mystery,Nicole Alibayof
Sea of Love,39173250.0,202346383.8555,5.165422421052632,1989-09-15,47.0,Mystery,Alyssa Schroeter
Sea of Love,39173250.0,202346383.8555,5.165422421052632,1989-09-15,47.0,Romance,Nicole Alibayof
Sea of Love,39173250.0,202346383.8555,5.165422421052632,1989-09-15,47.0,Romance,Alyssa Schroeter
Just Married,26399364.13043478,192704377.4061359,7.29958405263158,2003-01-10,,,
I Can Do Bad All By Myself,22641702.829814903,100657672.48630306,4.445675894736842,2009-09-11,,,
A Cinderella Story,25714573.84859714,138861784.53128642,5.400120000000001,2004-07-16,,,
The Shining,58950036.40776698,216395037.80166262,3.6708211052631583,1980-05-23,,,
Thirteen Ghosts,27427910.78486731,131850182.3796725,4.807153684210526,2001-10-26,,,
House on Haunted Hill,29156560.6242497,133409100.99826533,4.575611736842106,1999-10-29,,,
The Crazies,22276309.75529222,89772500.08626683,4.029953842105264,2010-02-26,101.0,Horror,Breck Eisner
The Crazies,22276309.75529222,89772500.08626683,4.029953842105264,2010-02-26,101.0,Thriller,Breck Eisner
Notorious,22641702.829814903,74855692.0172511,3.306098157894737,2009-01-16,,,
Nobodyâs Fool,19344275.547874015,46123475.55094442,2.384347526315789,2018-11-02,,,
The Switch,22276309.75529222,68724678.3991727,3.0851015789473686,2010-08-20,101.0,Comedy,Josh Gordon
The Switch,22276309.75529222,68724678.3991727,3.0851015789473686,2010-08-20,101.0,Comedy,Will Speck
The Switch,22276309.75529222,68724678.3991727,3.0851015789473686,2010-08-20,101.0,Drama,Josh Gordon
The Switch,22276309.75529222,68724678.3991727,3.0851015789473686,2010-08-20,101.0,Drama,Will Speck
The Switch,22276309.75529222,68724678.3991727,3.0851015789473686,2010-08-20,101.0,Romance,Josh Gordon
The Switch,22276309.75529222,68724678.3991727,3.0851015789473686,2010-08-20,101.0,Romance,Will Speck
Leap Year,22276309.75529222,46355640.57343067,2.0809389473684208,2010-01-08,100.0,Comedy,Anand Tucker
Leap Year,22276309.75529222,46355640.57343067,2.0809389473684208,2010-01-08,100.0,Romance,Anand Tucker
Leap Year,22276309.75529222,46355640.57343067,2.0809389473684208,2010-01-08,94.0,Drama,Michael Rowe
Leap Year,22276309.75529222,46355640.57343067,2.0809389473684208,2010-01-08,94.0,Romance,Michael Rowe
The Book Thief,20851414.638753075,86231784.66903335,4.135536421052632,2013-11-08,131.0,Drama,Brian Percival
The Book Thief,20851414.638753075,86231784.66903335,4.135536421052632,2013-11-08,131.0,War,Brian Percival
"Gone, Baby, Gone",23427395.3178806,43960126.330699995,1.876441052631579,2007-10-19,,,
Thomas and the Magic Railroad,28208379.79094077,19037188.212822303,0.674877052631579,2000-07-26,,,
Mutiny on The Bounty,160843807.94701988,70771275.49668875,0.44000000000000006,1962-11-08,,,
Sen to Chihiro no Kamikakushi,27001017.23179544,378013917.23292947,13.999988000000002,2002-09-20,,,
Sex Drive,22561148.706706364,-219709.96553694084,-0.009738421052631573,2008-10-17,,,
Firestorm,29800509.20245399,-4316807.656196322,-0.14485684210526326,1998-01-09,54.0,Documentary,Julie Winokur
Firestorm,29800509.20245399,-4316807.656196322,-0.14485684210526326,1998-01-09,118.0,Action,Alan Yuen
Firestorm,29800509.20245399,-4316807.656196322,-0.14485684210526326,1998-01-09,118.0,Crime,Alan Yuen
Firestorm,29800509.20245399,-4316807.656196322,-0.14485684210526326,1998-01-09,118.0,Thriller,Alan Yuen
Take Me Home Tonight,21594667.887738455,-5109216.589813238,-0.23659621052631577,2011-03-04,97.0,Comedy,Michael Dowse
Take Me Home Tonight,21594667.887738455,-5109216.589813238,-0.23659621052631577,2011-03-04,97.0,Drama,Michael Dowse
Take Me Home Tonight,21594667.887738455,-5109216.589813238,-0.23659621052631577,2011-03-04,97.0,Romance,Michael Dowse
Won't Back Down,21156837.722240128,-8845721.732932916,-0.4181022631578947,2012-09-28,121.0,Drama,Daniel Barnz
Won't Back Down,21156837.722240128,-8845721.732932916,-0.4181022631578947,2012-09-28,114.0,Sport,Clay Porter
Won't Back Down,21156837.722240128,-8845721.732932916,-0.4181022631578947,2012-09-28,114.0,Sport,John Lawlor
Action Point,19344275.547874015,-8996836.241399085,-0.4650903684210526,2018-06-01,85.0,Comedy,Tim Kirkby
The Fall of the Roman Empire,156693000.0,-78346500.0,-0.5,1964-01-01,,,
The Nutcracker,33615799.307958476,-26114189.535529412,-0.7768427368421054,1993-11-24,,,
George Balanchine\'s The Nutcracker,21594667.887738455,-16775660.903107066,-0.7768427368421053,2011-12-13,,,
Kansas City,30959101.338432122,-26547188.24260038,-0.8574922105263157,1996-08-16,,,
Out of the Inferno,20238922.198102556,-20238922.198102556,-1.0,2016-03-08,,,
George A. Romero's Land of the Dead,24839178.57142857,64766566.97761905,2.6074359420289857,2005-06-24,,,
IndigÃ¨nes,23967843.75,9491103.80309524,0.3959932275132276,2006-12-15,,,
The Amityville Horror,24217380.95238095,204092360.21809524,8.427515783783784,2005-04-15,,,
Adaptation,26290464.146748193,51913404.88217344,1.9746096756756761,2002-12-06,,,
The Invention of Lying,22045868.544819772,38884759.148095675,1.7638116216216222,2009-10-02,,,
Fear and Loathing in Las Vegas,29016285.27607362,9241573.932184048,0.3184961081081081,1998-05-22,,,
Ne le dis Ã personne,21967434.267056197,25711279.9680311,1.170427081081081,2008-07-04,,,
Left Behind,26706123.658949748,-14518485.307317901,-0.5436388108108109,2001-02-02,86.0,Horror,Igor Kinko
Left Behind,26706123.658949748,-14518485.307317901,-0.5436388108108109,2001-02-02,86.0,Horror,Maksim Litvinov
Left Behind,26706123.658949748,-14518485.307317901,-0.5436388108108109,2001-02-02,86.0,Mystery,Igor Kinko
Left Behind,26706123.658949748,-14518485.307317901,-0.5436388108108109,2001-02-02,86.0,Mystery,Maksim Litvinov
Left Behind,26706123.658949748,-14518485.307317901,-0.5436388108108109,2001-02-02,86.0,Thriller,Igor Kinko
Left Behind,26706123.658949748,-14518485.307317901,-0.5436388108108109,2001-02-02,86.0,Thriller,Maksim Litvinov
Left Behind,26706123.658949748,-14518485.307317901,-0.5436388108108109,2001-02-02,110.0,Action,Vic Armstrong
Left Behind,26706123.658949748,-14518485.307317901,-0.5436388108108109,2001-02-02,110.0,Drama,Vic Armstrong
Left Behind,26706123.658949748,-14518485.307317901,-0.5436388108108109,2001-02-02,110.0,Fantasy,Vic Armstrong
Left Behind,26706123.658949748,-14518485.307317901,-0.5436388108108109,2001-02-02,24.0,Documentary,Christopher Macias
Left Behind,26706123.658949748,-14518485.307317901,-0.5436388108108109,2001-02-02,24.0,Drama,Christopher Macias
Neighbors,19438640.510948908,435243286.432127,22.39062377777778,2014-05-09,97.0,Comedy,Nicholas Stoller
Neighbors,19438640.510948908,435243286.432127,22.39062377777778,2014-05-09,22.0,Documentary,
Neighbors,19438640.510948908,435243286.432127,22.39062377777778,2014-05-09,22.0,Drama,
Neighbors,19438640.510948908,435243286.432127,22.39062377777778,2014-05-09,74.0,Documentary,Tomislav Zaja
Neighbors,19438640.510948908,435243286.432127,22.39062377777778,2014-05-09,90.0,Comedy,Gigisha Abashidze
Neighbors,19438640.510948908,435243286.432127,22.39062377777778,2014-05-09,90.0,Drama,Gigisha Abashidze
Neighbors,19438640.510948908,435243286.432127,22.39062377777778,2014-05-09,,Drama,Steven Atkinson
Borat,22826517.85714286,471683614.2083334,20.663844444444447,2006-11-03,,,
The Mask,31051457.489878546,782393668.9575305,25.196681,1994-07-29,9.0,Documentary,Adam Sputh
The Mask,31051457.489878546,782393668.9575305,25.196681,1994-07-29,9.0,Documentary,Jesse Rose
The Mask,31051457.489878546,782393668.9575305,25.196681,1994-07-29,9.0,Drama,Adam Sputh
The Mask,31051457.489878546,782393668.9575305,25.196681,1994-07-29,9.0,Drama,Jesse Rose
The Mask,31051457.489878546,782393668.9575305,25.196681,1994-07-29,9.0,Family,Adam Sputh
The Mask,31051457.489878546,782393668.9575305,25.196681,1994-07-29,9.0,Family,Jesse Rose
The Mask,31051457.489878546,782393668.9575305,25.196681,1994-07-29,139.0,Crime,Jason Gerbay
The Mask,31051457.489878546,782393668.9575305,25.196681,1994-07-29,139.0,Fantasy,Jason Gerbay
The Mask,31051457.489878546,782393668.9575305,25.196681,1994-07-29,139.0,Thriller,Jason Gerbay
Big,38899628.06424345,537328230.0003043,13.813197111111112,1988-06-03,99.0,Documentary,Sean Sevestre
Legally Blonde,25984336.533032186,318023249.0303614,12.239036722222224,2001-07-13,,,
Mean Girls,24361175.224986766,269326668.5083165,11.055569611111109,2004-04-30,,,
Star Trek III: The Search for Spock,44290914.34071222,357946979.8577671,8.08172477777778,1984-06-01,,,
The Exorcism of Emily Rose,23562857.14285714,263906005.4609524,11.200085111111113,2005-09-09,,,
Deuce Bigalow: Male Gigolo,27622004.801920768,215559261.9930252,7.803896333333333,1999-12-10,,,
Barbershop 2: Back in Business,24361175.224986766,152816060.5895606,6.272934666666666,2004-01-01,,,
The Family Stone,23562857.14285714,175962661.37285715,7.467798166666667,2005-12-16,,,
Bad Santa,25009923.913043477,165631498.80360326,6.622631055555556,2003-11-26,,,
Predator,40509031.69014084,315077236.53734154,7.777950333333333,1987-06-12,,,
My Big Fat Greek Wedding 2,19173715.766623475,142509881.2705088,7.432564611111111,2016-03-25,94.0,Comedy,Kirk Jones
My Big Fat Greek Wedding 2,19173715.766623475,142509881.2705088,7.432564611111111,2016-03-25,94.0,Romance,Kirk Jones
The Perfect Guy,19415594.661986273,107115405.37116325,5.516977833333333,2015-09-11,100.0,Crime,David M. Rosenthal
The Perfect Guy,19415594.661986273,107115405.37116325,5.516977833333333,2015-09-11,100.0,Drama,David M. Rosenthal
The Perfect Guy,19415594.661986273,107115405.37116325,5.516977833333333,2015-09-11,100.0,Horror,David M. Rosenthal
Austin Powers: International Man of Mystery,28671813.08411215,164971205.92863554,5.7537765555555564,1997-05-02,,,
Diary of a Wimpy Kid: Rodrick Rules,20458106.419962745,123196135.72992234,6.021873833333333,2011-03-25,99.0,Comedy,David Bowers
Diary of a Wimpy Kid: Rodrick Rules,20458106.419962745,123196135.72992234,6.021873833333333,2011-03-25,99.0,Family,David Bowers
Amadeus,44290914.34071222,211479416.26666027,4.774781000000001,1984-09-19,,,
Prom Night,21373719.827406026,98631410.93846813,4.61461138888889,2008-04-11,,,
Soul Surfer,20458106.419962745,82982712.26391155,4.0562264444444445,2011-04-08,112.0,Biography,Sean McNamara
Soul Surfer,20458106.419962745,82982712.26391155,4.0562264444444445,2011-04-08,112.0,Drama,Sean McNamara
Soul Surfer,20458106.419962745,82982712.26391155,4.0562264444444445,2011-04-08,112.0,Family,Sean McNamara
Under the Tuscan Sun,25009923.913043477,115450716.28545654,4.616196222222223,2003-09-26,,,
Uncle Drew,18326155.782196436,72283557.94262606,3.944283722222222,2018-06-29,103.0,Comedy,Charles Stone III
Uncle Drew,18326155.782196436,72283557.94262606,3.944283722222222,2018-06-29,103.0,Sport,Charles Stone III
Birdman or (The Unexpected Virtue of Ignorance),19438640.510948908,137750513.439629,7.086427333333334,2014-10-17,119.0,Comedy,Alejandro G. Iñárritu
Birdman or (The Unexpected Virtue of Ignorance),19438640.510948908,137750513.439629,7.086427333333334,2014-10-17,119.0,Drama,Alejandro G. Iñárritu
Peggy Sue Got Married,41987463.50364964,151074817.1813321,3.5980934444444443,1986-10-10,,,
Gosford Park,25984336.533032186,93255199.81914175,3.588900555555556,2001-12-26,,,
Orange County,25579911.061700944,94316575.42474152,3.6871346111111114,2002-01-11,,,
Blue Jasmine,19753971.76302923,129847061.79949088,6.5732128888888885,2013-07-26,98.0,Drama,Woody Allen
United 93,22826517.85714286,115657107.73825893,5.066787166666667,2006-04-28,,,
Honey,25009923.913043477,104095495.26722285,4.162167611111112,2003-12-05,103.0,Drama,Semih Kaplanoglu
Honey,25009923.913043477,104095495.26722285,4.162167611111112,2003-12-05,96.0,Drama,Valeria Golino
Honey,25009923.913043477,104095495.26722285,4.162167611111112,2003-12-05,105.0,Drama,Kôji Shintoku
Honey,25009923.913043477,104095495.26722285,4.162167611111112,2003-12-05,105.0,Romance,Kôji Shintoku
The Fog,23562857.14285714,63566878.50571429,2.697757666666667,2005-10-14,,,
Spy Hard,29329674.95219885,58451646.92294456,1.9929183333333338,1996-05-24,,,
Ricki and the Flash,19415594.661986273,53938173.375188276,2.778085055555555,2015-08-07,101.0,Comedy,Jonathan Demme
